ISBN	Title	Author	Rating	R Count	Score
9780307795564	Star Wars: The New Jedi Order: Rebel Dreams: Enemy Lines I	Aaron Allston	3.69	3766	2.37
9780345477538	Star Wars: Legacy of the Force 04: Exile	Aaron Allston	3.74	3853	2.23
9780553812718	Star Wars: X-Wing 09: Starfighters of Adumar	Aaron Allston	3.92	4194	2.32
9780345509062	Outcast	Aaron Allston	3.8	3770	2.26
9780316053280	This Wicked World	RICHARD LANGE	3.6	205	2.33
9780071543859	The 1500-Calorie-a-Day Cookbook	Nancy S. Hughes	3.26	38	1.9
9780735643390	Programming Microsoft® ASP.NET 4	Dino Esposito	0	0	2.96
9781933372136	Old Filth	Jane Gardam	3.93	4601	2.35
9780801864438	1915: The Death of Innocence	Lyn Macdonald	4.16	133	3.1
9780307794239	G.	John Berger	3.49	1098	2.63
9780143034728	A Hole in the Universe	Mary McGarry Morris	3.6	345	2.31
9780307451279	The last secret: a novel	Mary McGarry Morris	3.11	437	2.44
9781402210877	In the land of invisible women: a female doctor's journey in the Saudi Kingdom	Qanta Ahmed	3.69	2980	3.04
9780399154492	Lottery	Patricia Wood	3.85	4977	1.84
9781594481710	A whole new mind: why right-brainers will rule the future	Daniel H. Pink	3.94	12114	2.59
9781594488849	Drive: The Surprising Truth About What Motivates Us	Daniel H. Pink	3.92	27542	2.35
9780061142819	The Heiress of Water: A Novel	Sandra Rodriguez Barron	3.5	135	2.24
9780307587862	No Higher Honor	Condoleezza Rice	3.77	1076	3.11
9780307595294	The Hemlock Cup: Socrates, Athens, and the Search for the Good Life	Bettany Hughes	3.83	321	3.44
9781571318466	American Boy	Larry Watson	3.54	794	1.89
9781101148785	Man of Constant Sorrow	Ralph Stanley	3.99	107	2.21
9780984190539	Protector	Dewey, Laurel	3.65	922	2.27
9780345446787	The Other End of the Leash	Patricia B. Mcconnell	4.32	2404	2.35
9781605011882	Dialogues of Plato	Plato	4.3	7137	4.34
9780312656263	Halo	Alexandra Adornetto	3.68	42516	2.33
9781594484605	The Last Ember	Daniel Levin	3.58	696	2.61
9780151014989	Ablutions	Patrick Dewitt	3.62	1610	2.11
9780060562847	Brothers & Sisters	Greenfield, Eloise; Gilchrist, Jan Spivey 绘	3.79	14	2.18
9780060507145	Islam: Religion, History, and Civilization	Seyyed Hossein Nasr	3.48	133	2.72
9780007326051	Skulduggery Pleasant: Death Bringer	Derek Landy	4.54	5064	1.98
9780060841737	The Half Life of Stars: A Novel	Louise Wener	3.35	168	2.23
9781452100029	Plastiki: Across the Pacific on Plastic: An Adventure to Save Our Oceans	David de Rothschild	3.73	40	2.51
9780060842246	Operation Hell Gate	Marc Cerasini	3.33	239	2.04
9780060842284	Vanishing Point	Marc Cerasini	3.6	95	2.08
9780061431180	Collateral Damage	Marc Cerasini	3.86	71	1.99
9781439157886	The Devil Wears Plaid	Teresa Medeiros	3.89	2057	2.36
9780307523136	An Exaltation of Soups	Patricia Solley	4.27	11	2.89
9780316037709	Ghost in the Wires: My Adventures as the World's Most Wanted Hacker	Kevin Mitnick; Steve Wozniak; William L. Simon	3.95	7024	2.3
9780440200048	Pale kings and princes	Robert B. Parker	3.9	2622	1.81
9780440192466	Valediction	Robert B. Parker	3.99	3265	1.79
9780440195351	The Widening Gyre	Robert B. Parker	3.92	2338	1.82
9780425194799	Back story	Robert B. Parker	3.8	2820	1.81
9780795307324	Promised Land	Robert B. Parker	0	0	1.96
9780425182888	Potshot	Robert B. Parker	3.83	3149	1.87
9780440141969	The Judas Goat	Robert B. Parker	3.99	3753	1.83
9780307569981	A Savage Place	Robert B. Parker	3.95	3100	1.82
9780425152904	Thin Air	Robert B. Parker	3.85	2686	2.0
9780399157264	Sixkill	Robert B. Parker	3.95	5145	1.75
9780425179550	Hugger Mugger	Robert B. Parker	3.79	3159	1.92
9780399154416	Now and then	Robert B. Parker	3.86	4004	1.77
9781849162234	The Professional	Robert B. Parker	3.75	2881	1.66
9780440153160	Looking for Rachel Wallace	Robert B. Parker	4.04	3649	1.91
9780440188414	Taming a Sea-Horse	Robert B. Parker	3.89	2410	1.87
9780425131312	Perchance to Dream (Philip Marlowe Series)	Robert B. Parker	3.73	852	2.57
9781594131165	School Days	Robert B. Parker	3.81	3824	1.78
9780425174012	Hush money	Robert B. Parker	3.82	2860	2.05
9780425132937	Pastime	Robert B. Parker	3.88	2471	1.91
9781842433089	Small Vices	Robert B. Parker	3.92	2876	2.03
9780425147740	Walking Shadow	Robert B. Parker	3.85	2370	1.94
9780425137932	Double Deuce	Robert B. Parker	3.86	2893	1.79
9780425157473	Chance	Robert B. Parker	4.03	4677	1.89
9780399155192	Rough Weather	Robert B. Parker	3.89	4143	1.78
9780440157588	Mortal Stakes	Robert B. Parker	3.9	2819	2.02
9780425168288	Sudden Mischief	Robert B. Parker	3.86	2326	1.83
9780399153761	Hundred-dollar baby	Robert B. Parker	3.79	3975	1.76
9780425204283	Cold Service	Robert B. Parker	3.85	3456	1.83
9780425199572	Bad Business	Robert B. Parker	3.76	2699	1.93
9780399247767	Chasing the Bear: A Young Spenser Novel	Robert B. Parker	3.77	1017	1.16
9780440111320	A Catskill Eagle	Robert B. Parker	4.02	3233	2.06
9780425189047	Widow's Walk	Robert B. Parker	3.79	2933	1.73
9780786203888	God Save the Child	Robert B. Parker	3.93	3579	2.02
9780440203438	Crimson Joy	Robert B. Parker	3.85	2311	1.78
9780425141557	Paper doll	Robert B. Parker	3.83	2845	1.91
9780752884493	A Cool Head	Ian Rankin	3.35	349	1.05
9781409112143	The Impossible Dead	Rankin, Ian	0	0	2.25
9780375851230	Return to Sender	Julia Alvarez	3.63	1292	1.72
9781101126875	The Chinese in America	Iris Chang	4.13	394	2.99
9780345439260	Trial by Ice: The True Story of Murder and Survival on the 1871 Polaris Expedition	Richard Parry	3.78	82	2.72
9780345508034	The One-Week Job Project: One Man, One Year, 52 Jobs	Sean Aiken	3.15	326	1.98
9780312638344	Murder at Mansfield Park	Lynn Shepherd	3.41	706	2.61
9780307562623	Deadline	Randy Alcorn	4.14	4037	2.77
9781601420992	Deception	Randy Alcorn	4.23	1427	2.55
9781590525937	Dominion	Randy Alcorn	4.22	2238	2.86
9781601423405	The Chasm: A Journey to the Edge of Life	Randy Alcorn	3.42	170	1.49
9780141908649	The Secret Life of Evie Hamilton	Catherine Alliott	0	0	2.84
9780718153625	One Day in May	Catherine Alliott	3.57	476	2.79
9780061972270	The Mouse and the Motorcycle	Beverly Cleary	3.85	42903	1.29
9780446678452	Cane River	Lalita Tademy	4.01	26880	2.33
9781452391236	6 Fantasy Stories	Robert T. Jeschonek	4.0	1	1.99
9780061871634	Heaven's Coast	Mark Doty	4.36	534	2.73
9780060752477	Fire to fire: new and selected poems	Mark Doty	4.17	466	2.62
9781118027479	Frommer's San Francisco 2012	Matthew Poole	3.6	5	3.14
0385418868	The Power of Myth	Bill Moyers; Joseph Campbell	4.28	25173	2.42
9780679603689	If I Loved You, I Would Tell You This: Fiction	Robin Black	3.7	1306	2.08
9780307271686	The Boy with the Cuckoo-Clock Heart	Mathias Malzieu; Sarah Ardizzone	3.61	5837	2.02
9780345463333	Fat White Vampire Blues	Andrew Fox	3.42	457	2.05
9780062039590	In the Hands of a Chef	Jody Adams; Ken Rivard	3.64	14	2.48
9780778321835	Look Closely	Laura Caldwell	3.39	243	1.81
9781849511322	WordPress 3 for Business Bloggers	Paul Thewlis	4.0	2	2.05
9780802777478	Galileo's Daughter	Dava Sobel	3.7	14318	3.05
9780306820519	This is a Call	Paul Brannigan	3.59	1234	2.91
9781569475201	Cambridge Blue	Alison Bruce	3.62	549	2.29
9780307279866	Soon I Will Be Invincible	Austin Grossman	3.68	7730	2.47
9780743250603	The Know-it-All: One Man's Humble Quest to Become the Smartest Person in the World	A. J. Jacobs	3.76	18378	3.38
9781426209420	7 Billion	National Geographic	3.5	84	2.22
9781936608911	Paleo Comfort Foods	Mayfield, Julie Sullivan;Mayfield, Charles	4.05	1145	2.14
9780345503428	How God Changes Your Brain	Andrew Newberg;M.D.;Mark Robert Waldman	3.88	324	3.05
9781585425495	Any Woman's Blues: A Novel of Obsession	Erica Jong	3.48	341	2.91
9780976631156	Clown Girl	Monica Drake; Chuck Palahniuk	3.48	2510	2.44
9780060542573	Hetty: The Genius and Madness of America's First Female Tycoon	Charles Slack	3.64	134	2.51
9780752876405	The Arctic Event	James Cobb; Robert Ludlum	3.88	2226	2.71
9780312558154	The Dream of Perpetual Motion	Dexter Palmer	3.51	1151	2.71
9789186690571	Tales From the Starscape	Viktor Mars; Margaret Macdonald; Serjoe@fotolia.com	0	0	1.81
9780563405788	Doctor Who: Kursaal	Peter Anghelides	2.94	97	1.97
9780563538097	Doctor Who: The Ancestor Cell	Peter Anghelides; Stephen Cole	3.61	95	2.54
9781846075742	Pack Animals	Peter Anghelides	3.58	486	2.25
9780563486534	Another Life	Peter Anghelides	3.46	972	2.44
9780563555896	Doctor Who: Frontier Worlds	Peter Anghelides	3.16	79	2.37
9780802434425	Lord, Change My Attitude: Before Its Too Late	James MacDonald	4.37	288	1.97
9781452105390	Saveur	The editors of Saveur Magazine	4.09	102	2.48
9780732292195	Bloodthirsty	Flynn Meaney	3.8	1728	2.01
9780812697261	Dexter and Philosophy	Greene, Richard; Reisch, George A.; Robison, Rachel	3.76	82	2.84
0383798000	Korea	Simon Richmond	0	0	3.17
0383798000	Russia	Simon Richmond	0	0	3.74
9780373244812	Mad Enough to Marry	Christie Ridgway	3.28	25	1.9
9780425175101	Two down	Nero Blanc	3.18	65	2.4
9780425216378	Death on the Diagonal	Nero Blanc	3.37	38	2.3
9780887768538	The Secret Fiend	Shane Peacock	3.97	205	1.88
9781770492738	The Dragon Turn: The Boy Sherlock Holmes, His Fifth Case	Shane Peacock	3.76	237	1.84
9780679767817	The demolished man	Alfred Bester	4.0	14529	2.34
9780679767800	The stars my destination	Alfred Bester; Alex Eisenstein; Phyllis Eisenstein	4.15	19750	2.43
9780786956784	Final Gate: The Last Mythal	Richard Baker	4.05	559	2.33
9780786908714	Easy Betrayals	Richard Baker	3.27	48	1.72
9780786956777	Farthest Reach: The Last Mythal	Richard Baker	3.96	560	2.24
9780786932023	Condemnation	Richard Baker	4.02	3470	2.52
9780786932603	Forsaken House: The Last Mythal	Richard Baker	3.94	702	2.34
9780786914012	The City of Ravens	Richard Baker	3.73	247	2.44
9780786956159	Corsair	Richard Baker	3.88	313	2.36
9780786956364	Swordmage	Richard Baker	3.77	445	2.29
9780140195019	The Monks of War	Desmond Seward	3.64	112	2.69
9781616081515	Flight of the Reindeer: The True Story of Santa Claus and His Christmas Mission	Robert Sullivan; Glenn Wolff	3.9	50	1.82
9781862077614	Rats: A Year With New York's Most Unwanted Inhabitants	Robert Sullivan	3.68	2330	2.48
9780061710322	The Thoreau You Don't Know: The Father of Nature Writers on the Importance of Cities, Finance, and Fooling Around	Robert Sullivan	3.77	168	2.81
9781436354325	Oh Lord, Help Me Keep My Panties on	Lynda Burton	1.18	11	1.7
9780684800011	On food and cooking: the science and lore of the kitchen	Harold McGee	4.49	7382	4.97
9781101444665	Keys to Good Cooking	Harold McGee	3.84	249	3.26
9780062066381	The Whore of Akron: One Man's Search for the Soul of LeBron James	Scott Raab	3.73	619	2.36
9781607013334	Lightspeed: Year One	Vylar Kaftan; Jack McDevitt; David Barr Kirtley; Carrie Vaugh; Carol Emshwiller; Tobias S. Buckell; Genevieve Valentine; George R. R. Martin; Catherynne M. Valente; Tananaritive Due; Adam-Troy Castro; Joe Haldeman; Yoon Ha Lee; Geoffrey A. Landis; Cat Rambo; Robert Silverberg; Sarah Langan; Joe R. Lansdale; John R. Fultz; Stephen King; Charles Yu; Caitlin R. Kiernan; Alice Sola Kim; Nancy Kress; Ted Kosmatka; Kristine Kathryn Rusch; David Tallerman; Ursula K. le Guin; Corey Mariani; Susan Palwick; Tanith Lee; Orson Scott Card; Julie E. Czerneda; Ken Liu; James Patrick Kelly; Maggie Clark; Stephen Baxter; Nnedi Okorafor; Robert Reed; An Owomoyela; Bruce Sterling; Tom Crosshill; Anne McCaffrey; Eric Gregory; Tessa Mellas; Alastair Reynolds	3.91	140	3.18
0140071075	We Have Always Lived in the Castle:	Shirley Jackson	4.08	18817	1.67
0553378333	Just an Ordinary Day: The Uncollected Stories of Shirley Jackson	Shirley Jackson	4.19	796	2.26
9780965723046	The Haunting of Hill House	Shirley Jackson; Laura Miller	4.0	1	2.09
9781441549792	Hearts of Grey	Earl E. Gobel	3.0	2	1.59
9780062018632	Night Betrayed	Joss Ware	3.89	253	2.09
9781554693375	One Fine Day You're Gonna Die	Gail Bowen	3.16	55	1.37
9780345389008	Genesis ; Battle Cry ; Homecoming	Jack McKinney	4.0	219	2.85
9781592578801	Am I Boring My Dog?: And 99 Other Things Every Dog Wishes You Knew	Edie Jarolim	3.45	29	2.75
9780451229427	Til Dice Do Us Part	Gail Oust	3.43	56	2.41
9781573225847	The Cloister Walk	Kathleen Norris	4.06	4946	2.73
9780898708691	Transformation in Christ: On the Christian Attitude	Dietrich Von Hildebrand	4.56	55	3.98
9780307495624	The Game-Players of Titan	Philip K. Dick	3.61	2152	2.0
9780316080507	A Summer Affair: A Novel	Elin Hilderbrand	3.56	11189	2.48
9780786022120	The Sculptor	Gregory Funaro	3.54	793	2.1
9780786022137	The Impaler	Gregory Funaro	3.49	260	2.12
9781603181587	Cara MIA - Book One of the Immortyl Revolution	Denise Verrico	4.28	25	2.36
9781429952002	First Flight	Mary Robinette Kowal	3.68	247	0.9
9781440673108	Getting to Yes	ROGER, FISHER	3.82	21852	2.12
9780061668036	Wings	Aprilynne Pike	3.76	48132	1.74
9780061668067	Spells	Aprilynne Pike	3.99	26932	1.96
9781101516966	Shock Value	Jason Zinoman	3.8	987	2.55
9780060786502	The Poisonwood Bible	Barbara Kingsolver	3.97	433858	2.8
9780060852566	Animal, Vegetable, Miracle: A Year of Food Life	Barbara Kingsolver; Steven L. Hopp; Camille Kingsolver	4.02	71679	3.1
9780061842214	Pigs in Heaven	Barbara Kingsolver	3.94	37081	2.4
9780061863585	High Tide in Tucson	Barbara Kingsolver	4.0	7551	2.8
9780061809699	The Bean Trees	Barbara Kingsolver	3.9	79308	2.1
0060959037	Prodigal Summer	Barbara Kingsolver	3.94	59304	2.7
9780061839948	Animal Dreams	Barbara Kingsolver	4.01	39745	2.42
9780470270301	Batman and philosophy: the dark knight of the soul	Mark D. White; Robert Arp	3.8	928	2.47
9780743465007	Do Comets Dream?	S.P. Somtow	3.4	62	2.2
9780061803925	The Birthday of the World and Other Stories	Ursula K. le Guin	4.25	1686	2.58
0152052089	Very Far Away from Anywhere Else	Ursula K. le Guin	3.84	1167	1.36
9780061796883	The Dispossessed	Ursula K. Le Guin	4.14	30080	2.66
9780152056780	Voices	Ursula K. le Guin	3.75	2296	1.86
0151006849	The Other Wind	Ursula K. le Guin	3.98	8008	2.05
0152051236	Gifts	Ursula K. le Guin	3.59	4469	1.89
9780152057701	Powers	Ursula K. le Guin	3.87	1926	2.23
9781604865448	The Wild Girls	Ursula K. le Guin	3.9	339	1.84
0151005672	The Telling	Ursula K. le Guin	3.81	2542	2.27
9780441478125	The Left Hand of Darkness	Ursula K. le Guin	4.02	39268	2.59
0151005613	Tales from Earthsea	Ursula K. le Guin	3.95	8159	2.33
9781439101124	East of the Sun	Julia Gregson	3.6	3752	2.74
9781442203112	Dr. Seuss and Philosophy	Held, Jacob M.; Held, Jacob; Rider, Benjamin; Pierlott, Matthew F.; Auxier, Randall E.; Novy, Ron; Jeffcoat, Tanya; Wilson, Eric N.; Knowalski, Dean A.; Alexander, Thomas M.; Cunningham, Anthony; Skoble, Aeon J.; Cribbs, Henry; Klaassen, Johann A.; Klaassen, Mari-Gretta G.; , DwayneTunstall	4.1	100	2.89
9780470316603	House and Philosophy: Everybody Lies	Henry Jacoby; William Irwin	3.71	806	2.65
9781596980914	Target	Robert K. Wilcox	0	0	2.72
9780060899189	Read My Pins: Stories from a Diplomat's Jewel Box	Madeleine Albright; Madeleine Korbel Albright	3.9	626	1.92
9780307592774	Turbulence	Giles Foden	3.17	133	2.79
9780375409202	Ladysmith	Giles Foden	3.4	122	2.6
0383798000	Colombia	Jens Porup	0	0	3.0
9780156011136	Instruments of Darkness	Robert Wilson	3.64	211	2.4
9781591842248	Talent Is Overrated	Geoff Colvin	3.95	6737	2.25
9781592404445	The Ramen King and I: How the Inventor of Instant Noodles Fixed My Love Life	Andy Raskin	3.52	535	2.04
9780061145469	Lord of Scoundrels	Loretta Chase	4.15	12808	2.52
9780062092366	Silk Is For Seduction	Loretta Chase	3.9	4761	2.33
9780312427573	The Bonfire of the Vanities	Tom Wolfe	3.75	39952	3.02
9780307269973	Swimming	Nicola Keegan	3.18	804	2.65
9781892389657	The Fourth Circle	Zoran Živković; Mary Popović	3.67	54	2.61
9780375756788	The rise of Theodore Roosevelt	Edmund Morris	4.24	16860	3.81
9780812966008	Theodore Rex	Edmund Morris	4.17	16495	3.91
9780375504877	Colonel Roosevelt	Edmund Morris	4.2	4857	4.03
9781848365155	The Rough Guide to Amsterdam	Martin Dunford; Phil Lee; Karoline Thomas	3.45	38	3.08
9780316080026	Life, Liberty, and the Pursuit of Sausages	Tom Holt	3.65	689	2.56
9780061766299	Deadliest Sea	Kalee Thompson	4.06	217	2.03
9780060838652	A People's History of the United States: 1492-Present	Howard Zinn	4.13	72341	3.42
9781888363548	The Zinn Reader	Zinn, Howard	4.29	1213	3.28
9780426113249	Doctor Who: The Zarbi	Bill Strutton	3.23	162	1.86
9780141193076	The Andy Warhol Diaries	Andy Warhol	3.87	1567	2.98
9780470498705	Vegetable Gardening for Dummies	Charlie Nardozzi	3.89	88	2.82
9780321750440	Photographically Speaking: A Deeper Look at Creating Better Images	David Duchemin	4.15	109	2.09
9781849013697	The Warsaw Anagrams	Richard Zimler	3.94	575	2.2
9781440177651	Scend of the Sea	Geoffrey Jenkins	3.64	42	2.41
9780352345196	No Reservations	Megan Hart; Lauren Dane	3.72	857	2.04
9780312551049	The Year's Best Science Fiction: Twenty-Sixth Annual Collection	Gardner Dozois	3.94	299	3.54
9780759320987	For Sale or Swap	Alyssa Brugman	3.67	46	1.75
9781741662207	Hide & Seek	Alyssa Brugman	4.36	14	1.8
9781741660357	Hot Potato (Shelby and Blue)	Alyssa Brugman	4.06	16	1.66
9781864714586	Girl Next Door	Alyssa Brugman	0	0	1.98
9781741662269	Greener Pastures	Alyssa Brugman	0	0	1.69
9780399535345	The Naked Pint: An Unadulterated Guide to Craft Beer	Christina Perozzi; Hallie Beaune	3.79	272	2.47
0679772677	A Civil Action	Jonathan Harr	3.87	8550	2.68
9780307804815	The Hunt Club	Bret Lott	3.08	300	1.69
9780582430488	Gentlemen prefer blondes	Anita Loos	3.63	908	1.23
9781449406752	5 Very Good Reasons to Punch a Dolphin in the Mouth (And Other Useful Guides)	Matthew Inman; The Oatmeal	4.14	6034	0.73
9780375988868	Farmyard Beat	Lindsey Craig	3.8	348	1.11
9780375983252	The Berenstain Bears Inside Outside Upside Down	Stan Berenstain; Jan Berenstain	4.11	10127	0.51
9780426203346	Doctor Who: The Nightmare Fair	Graham Williams	3.19	43	1.97
9781410415103	My Word Is My Bond: A Memoir (Thorndike Press Large Print Biography Series)	Roger Moore;Gareth Owen	3.49	513	0.0
9781588364890	The Lost Painting	Jonathan Harr	3.66	8805	2.03
9780563538547	Doctor Who: History 101	Mags L. Halliday	3.49	45	2.26
9780446504126	NurtureShock: new thinking about children	Po Bronson; Ashley Merryman	4.04	13707	2.67
9781590173985	The Three Christs of Ypsilanti	Milton Rokeach	3.82	323	2.52
9781590172223	That Awful Mess on the via Merulana	Carlo Emilio Gadda; Italo Calvino; William Weaver	3.63	805	3.39
9780141918426	The safe house	Nicci French	0	0	2.33
9780141020921	What To Do When Someone Dies	Nicci French	3.45	1277	2.02
9780718154936	Complicit	Nicci French	3.47	860	2.03
9780141918464	The Memory Game	Unknown	0	0	2.45
9781401341404	One Fifth Avenue	Candace Bushnell	3.25	16455	2.37
9781101215173	The FBI Thrillers Collection Books 1-5	Catherine Coulter	3.84	12885	2.91
9780425240038	Twice Dead	Catherine Coulter	4.11	314	2.32
0399155848	KnockOut	Catherine Coulter	4.07	5911	1.93
9781594132520	Double Take	Catherine Coulter	3.99	5274	2.05
9781101529201	Split Second	Catherine Coulter	4.1	6880	1.98
9780515146486	TailSpin	Catherine Coulter	3.96	5056	2.07
9780061859298	Warlord: An Alex Hawke Novel	Ted Bell	4.0	2725	2.65
9780061658198	The Pioneer Woman Cooks: Recipes From an Accidental Country Girl	Ree Drummond	4.18	15298	1.8
9781594732041	Tao te ching: annotated & explained	Derek Lin	4.32	53821	2.23
9780733626418	A Funny Thing Happened on the Way to the Future: Twists and Turns and Lessons Learned	Michael J. Fox	0	0	1.82
9780425233733	Motherhood Is Murder	Diana Orgain	3.65	192	1.89
9780425229248	Bundle of Trouble	Diana Orgain	3.64	387	1.84
9781608191086	What would Keith Richards do?	Jessica Pallington West	3.54	169	2.14
9780385476270	Speaking Truth to Power	Anita Hill	3.6	75	2.61
9780312315856	The Fourth Durango	Ross Thomas; Sarah Paretsky	3.97	196	2.14
9780140621006	Adventures of Sherlock Holmes	Arthur Conan Doyle	4.27	111269	2.35
9780141931814	The Penguin Complete Sherlock Holmes	Arthur Conan Doyle	0	0	3.68
9780140437713	The Adventures and Memoirs of Sherlock Holmes	Sir Arthur Conan Doyle; Ed Glinert; Iain Pears	4.32	3433	2.9
9781402718922	Sherlock Holmes: The Complete Illustrated Novels	Sir Arthur Conan Doyle	4.55	1801	3.68
9781101098394	Hound of the Baskervilles	Sir Arthur Conan Doyle	4.01	98730	2.02
9781593080402	The Complete Sherlock Holmes, Volume II (B&N)	Sir Arthur Conan Doyle	4.44	46563	3.2
